Time_s,Raw_EMG,Envelope_EMG,label
0.0394,211.0,206.0,0
0.0396,96.0,202.0,0
0.0398,-173.0,202.0,0
0.04,-47.0,198.0,0
0.0402,85.0,198.0,0
0.0404,-25.0,196.0,0
0.0407,18.0,196.0,0
0.0409,116.0,196.0,0
0.041,-58.0,196.0,0
0.0412,-115.0,198.0,0
0.0413,32.0,196.0,0
0.0414,-32.0,196.0,0
0.0416,-18.0,194.0,0
0.0418,199.0,196.0,0
0.0419,32.0,196.0,0
0.042,-226.0,198.0,0
0.0422,-9.0,198.0,0
0.0423,115.0,198.0,0
0.0425,-76.0,198.0,0
0.0426,5.0,198.0,0
0.0427,159.0,200.0,0
0.0429,-34.0,196.0,0
0.043,-149.0,198.0,0
0.0432,-6.0,192.0,0
0.0433,35.0,192.0,0
0.0434,36.0,188.0,0
0.0435,87.0,190.0,0
0.0437,-34.0,190.0,0
0.0438,-126.0,192.0,0
0.0439,46.0,190.0,0
0.0441,85.0,190.0,0
0.0442,-92.0,188.0,0
0.0443,-21.0,188.0,0
0.0445,124.0,188.0,0
0.0446,-34.0,186.0,0
0.0448,-100.0,184.0,0
0.0449,90.0,182.0,0
0.0451,66.0,180.0,0
0.0452,-138.0,176.0,0
0.0454,-91.0,174.0,0
0.0456,126.0,172.0,0
0.046,170.0,174.0,0
0.0463,-45.0,172.0,0
0.0466,-236.0,174.0,0
0.047,-47.0,172.0,0
0.0472,245.0,174.0,0
0.0474,101.0,172.0,0
0.0475,-182.0,174.0,0
0.0477,-100.0,172.0,0
0.0478,67.0,172.0,0
0.048,38.0,172.0,0
0.0481,27.0,172.0,0
0.0482,65.0,172.0,0
0.0484,-27.0,172.0,0
0.0485,-150.0,172.0,0
0.0487,-75.0,174.0,0
0.0488,142.0,174.0,0
0.049,182.0,176.0,0
0.0491,-45.0,176.0,0
0.0493,-176.0,176.0,0
0.0494,-30.0,174.0,0
0.0495,69.0,174.0,0
0.0497,-2.0,172.0,0
0.0498,6.0,172.0,0
0.0499,103.0,174.0,0
0.05,27.0,174.0,0
0.0502,-177.0,174.0,0
0.0504,-122.0,176.0,0
0.0506,186.0,176.0,0
0.0507,171.0,178.0,0
0.0509,-158.0,178.0,0
0.051,-129.0,178.0,0
0.0513,126.0,178.0,0
0.0516,36.0,178.0,0
0.0517,-85.0,178.0,0
0.0519,58.0,178.0,0
0.0521,33.0,178.0,0
0.0523,-126.0,180.0,0
0.0524,10.0,180.0,0
0.0526,135.0,182.0,0
0.0527,-49.0,182.0,0
0.0529,-87.0,182.0,0
0.053,98.0,184.0,0
0.0531,29.0,182.0,0
0.0533,-144.0,184.0,0
0.0534,2.0,184.0,0
0.0536,176.0,186.0,0
0.0537,3.0,184.0,0
0.0538,-182.0,186.0,0
0.054,-50.0,188.0,0
0.0541,139.0,188.0,0
0.0543,107.0,190.0,0
0.0544,-39.0,190.0,0
0.0546,-101.0,190.0,0
0.0547,-57.0,192.0,0
0.0548,6.0,192.0,0
0.055,34.0,192.0,0
0.0551,75.0,192.0,0
0.0552,123.0,192.0,0
0.0554,-19.0,192.0,0
0.0555,-253.0,194.0,0
0.0557,-129.0,194.0,0
0.0558,201.0,196.0,0
0.056,198.0,196.0,0
0.0561,-24.0,194.0,0
0.0563,-106.0,194.0,0
0.0564,-94.0,192.0,0
0.0566,-55.0,190.0,0
0.0568,55.0,186.0,0
0.057,136.0,188.0,0
0.0571,73.0,186.0,0
0.0574,-66.0,184.0,0
0.0579,-152.0,184.0,0
0.0581,-96.0,182.0,0
0.0583,133.0,184.0,0
0.0584,221.0,186.0,0
0.0587,-98.0,186.0,0
0.0589,-235.0,190.0,0
0.059,135.0,192.0,0
0.0592,172.0,194.0,0
0.0593,-223.0,196.0,0
0.0594,-95.0,198.0,0
0.0596,288.0,200.0,0
0.0597,18.0,198.0,0
0.0599,-305.0,200.0,0
0.06,53.0,198.0,0
0.0602,294.0,200.0,0
0.0604,-78.0,198.0,0
0.0606,-257.0,200.0,0
0.0607,44.0,198.0,0
0.0608,175.0,198.0,0
0.061,-21.0,198.0,0
0.0611,-81.0,198.0,0
0.0613,68.0,198.0,0
0.0614,44.0,200.0,0
0.0617,-114.0,200.0,0
0.062,-51.0,200.0,0
0.0621,68.0,198.0,0
0.0623,27.0,198.0,0
0.0625,47.0,198.0,0
0.0626,42.0,198.0,0
0.0627,-138.0,198.0,0
0.0629,-113.0,200.0,0
0.0631,147.0,198.0,0
0.0636,132.0,200.0,0
0.0638,-90.0,200.0,0
0.064,-80.0,200.0,0
0.0642,29.0,200.0,0
0.0644,5.0,198.0,0
0.0646,11.0,198.0,0
0.0649,32.0,196.0,0
0.065,-54.0,196.0,0
0.0652,-36.0,196.0,0
0.0653,114.0,198.0,0
0.0655,49.0,196.0,0
0.0657,-157.0,198.0,0
0.0658,-85.0,198.0,0
0.066,119.0,200.0,0
0.0661,108.0,200.0,0
0.0662,2.0,198.0,0
0.0663,-95.0,200.0,0
0.0666,-120.0,200.0,0
0.0667,80.0,200.0,0
0.0669,167.0,202.0,0
0.067,-87.0,200.0,0
0.0672,-150.0,202.0,0
0.0673,95.0,202.0,0
0.0674,91.0,202.0,0
0.0676,-104.0,202.0,0
0.0677,1.0,198.0,0
0.0678,130.0,200.0,0
0.068,-102.0,198.0,0
0.0681,-157.0,200.0,0
0.0683,173.0,198.0,0
0.0684,146.0,200.0,0
0.0686,-190.0,200.0,0
0.0687,-100.0,200.0,0
0.0689,154.0,200.0,0
0.069,67.0,202.0,0
0.0691,-78.0,202.0,0
0.0694,-85.0,202.0,0
0.0697,-25.0,202.0,0
0.0699,105.0,202.0,0
0.0701,104.0,202.0,0
0.0703,-55.0,200.0,0
0.0705,-56.0,198.0,0
0.0707,-21.0,198.0,0
0.071,-114.0,198.0,0
0.0712,22.0,198.0,0
0.0714,250.0,200.0,0
0.0715,22.0,200.0,0
0.0717,-215.0,204.0,0
0.0718,30.0,202.0,0
0.0721,48.0,202.0,0
0.0758,-201.0,204.0,0
0.0806,120.0,204.0,0
0.0857,321.0,206.0,0
0.0906,-230.0,206.0,0
0.0956,-270.0,208.0,0
0.1006,293.0,210.0,0
0.1062,139.0,210.0,0
0.1106,-285.0,214.0,0
0.1156,-68.0,214.0,0
0.1206,160.0,216.0,0
0.1256,57.0,216.0,0
0.1306,57.0,216.0,0
0.1356,-18.0,216.0,0
0.1406,-272.0,218.0,0
0.1455,-38.0,218.0,0
0.1506,390.0,222.0,0
0.1556,-9.0,220.0,0
0.1606,-399.0,226.0,0
0.1657,171.0,226.0,0
0.1708,358.0,232.0,0
0.1756,-281.0,234.0,0
0.1806,-294.0,238.0,0
0.1856,233.0,240.0,0
0.1909,171.0,242.0,0
0.1959,-112.0,240.0,0
0.2006,21.0,240.0,0
0.2055,50.0,240.0,0
0.2106,-205.0,242.0,0
0.2158,-72.0,242.0,0
0.2207,260.0,246.0,0
0.2258,87.0,246.0,0
0.2306,-131.0,248.0,0
0.2357,2.0,246.0,0
0.2407,-97.0,246.0,0
0.2463,-178.0,246.0,0
0.2506,268.0,248.0,0
0.2556,299.0,248.0,0
0.2606,-293.0,250.0,0
0.2656,-246.0,254.0,0
0.2708,227.0,256.0,0
0.2759,68.0,256.0,0
0.2808,-167.0,258.0,0
0.2857,72.0,258.0,0
0.2906,130.0,258.0,0
0.2956,-81.0,258.0,0
0.3009,-69.0,258.0,0
0.3058,8.0,256.0,0
0.3107,-19.0,254.0,0
0.3156,30.0,252.0,0
0.3205,94.0,250.0,0
0.3255,17.0,250.0,0
0.3306,-116.0,248.0,0
0.3356,-114.0,248.0,0
0.3406,74.0,246.0,0
0.3456,162.0,244.0,0
0.3506,-2.0,244.0,0
0.3556,-119.0,240.0,0
0.3608,-24.0,240.0,0
0.3657,73.0,236.0,0
0.3707,-6.0,236.0,0
0.3756,-124.0,234.0,0
0.3805,2.0,232.0,0
0.3859,221.0,232.0,0
0.3905,93.0,232.0,0
0.3956,-235.0,234.0,0
0.4008,-191.0,236.0,0
0.4055,151.0,238.0,0
0.4106,177.0,238.0,0
0.4155,-81.0,240.0,0
0.4206,-80.0,238.0,0
0.4261,89.0,240.0,0
0.4307,16.0,238.0,0
0.4356,-124.0,240.0,0
0.4405,-31.0,240.0,0
0.4457,117.0,242.0,0
0.4507,76.0,240.0,0
0.4557,-75.0,240.0,0
0.4607,-109.0,240.0,0
0.4656,47.0,238.0,0
0.4706,156.0,238.0,0
0.4758,-42.0,238.0,0
0.4808,-249.0,242.0,0
0.4857,20.0,242.0,0
0.4906,351.0,248.0,0
0.4956,28.0,248.0,0
0.5015,-409.0,252.0,0
0.5061,-82.0,254.0,0
0.5108,390.0,258.0,0
0.5156,121.0,258.0,0
0.5206,-299.0,260.0,0
0.5256,-101.0,262.0,0
0.5306,196.0,262.0,0
0.5356,1.0,260.0,0
0.5407,-132.0,262.0,0
0.5456,100.0,262.0,0
0.5506,78.0,262.0,0
0.5557,-140.0,264.0,0
0.5608,11.0,260.0,0
0.5656,161.0,262.0,0
0.5706,-91.0,260.0,0
0.5756,-207.0,262.0,0
0.5806,76.0,262.0,0
0.586,219.0,264.0,0
0.5906,18.0,264.0,0
0.5957,-111.0,264.0,0
0.6007,-60.0,264.0,0
0.6056,-93.0,262.0,0
0.6107,-37.0,260.0,0
0.6164,277.0,262.0,0
0.6207,207.0,262.0,0
0.6258,-335.0,266.0,0
0.6307,-304.0,268.0,0
0.6357,254.0,272.0,0
0.6407,240.0,274.0,0
0.6458,-122.0,274.0,0
0.6506,-41.0,276.0,0
0.6556,30.0,274.0,0
0.6607,-165.0,274.0,0
0.6656,28.0,274.0,0
0.6707,276.0,278.0,0
0.6758,-95.0,280.0,0
0.6807,-289.0,282.0,0
0.6856,129.0,284.0,0
0.6906,234.0,284.0,0
0.6956,-83.0,284.0,0
0.7007,-105.0,282.0,0
0.7057,27.0,282.0,0
0.7105,-77.0,282.0,0
0.7155,-71.0,280.0,0
0.7206,196.0,282.0,0
0.7256,186.0,280.0,0
0.7308,-149.0,278.0,0
0.7357,-219.0,278.0,0
0.7406,18.0,274.0,0
0.7456,124.0,274.0,0
0.7506,23.0,270.0,0
0.7556,-16.0,268.0,0
0.7608,43.0,266.0,0
0.7656,-8.0,266.0,0
0.7706,-97.0,266.0,0
0.7756,-15.0,266.0,0
0.7806,65.0,264.0,0
0.7856,24.0,262.0,0
0.7908,20.0,258.0,0
0.7957,8.0,258.0,0
0.8007,-83.0,252.0,0
0.8055,-75.0,250.0,0
0.8105,70.0,246.0,0
0.8157,132.0,244.0,0
0.8206,15.0,240.0,0
0.8257,-101.0,238.0,0
0.8306,-104.0,236.0,0
0.8355,-30.0,236.0,0
0.8405,126.0,236.0,0
0.8456,168.0,238.0,0
0.8506,-88.0,236.0,0
0.8558,-225.0,240.0,0
0.8606,44.0,236.0,0
0.8656,206.0,238.0,0
0.8705,-42.0,236.0,0
0.8758,-152.0,238.0,0
0.8806,113.0,238.0,0
0.8856,83.0,238.0,0
0.8907,-246.0,236.0,0
0.8956,-27.0,232.0,0
0.9006,378.0,234.0,0
0.9058,24.0,230.0,0
0.9107,-436.0,234.0,0
0.9158,-68.0,234.0,0
0.9205,379.0,238.0,0
0.9256,100.0,238.0,0
0.9307,-224.0,240.0,0
0.9356,-71.0,238.0,0
0.9406,41.0,238.0,0
0.9456,1.0,238.0,0
0.9505,111.0,240.0,0
0.9557,48.0,240.0,0
0.9608,-211.0,242.0,0
0.9656,-58.0,242.0,0
0.9709,228.0,244.0,0
0.9756,33.0,244.0,0
0.9806,-150.0,244.0,0
0.9856,32.0,242.0,0
0.9909,49.0,242.0,0
0.9957,-109.0,242.0,0
1.0006,-8.0,242.0,0
1.0055,125.0,244.0,0
1.0105,-5.0,244.0,0
1.0155,-84.0,242.0,0
1.0206,72.0,244.0,0
1.0257,75.0,242.0,0
1.0307,-187.0,242.0,0
1.0356,-131.0,242.0,0
1.0405,275.0,242.0,0
1.0455,183.0,244.0,0
1.0507,-295.0,246.0,0
1.0557,-143.0,246.0,0
1.0606,280.0,250.0,0
1.0655,1.0,248.0,0
1.0705,-270.0,252.0,0
1.0757,152.0,252.0,0
1.0806,230.0,256.0,0
1.0856,-218.0,256.0,0
1.0907,-104.0,258.0,0
1.0956,202.0,260.0,0
1.1006,-91.0,258.0,0
1.1055,-182.0,262.0,0
1.1108,266.0,262.0,0
1.1156,190.0,266.0,0
1.1206,-318.0,266.0,0
1.1255,-176.0,268.0,0
1.1309,235.0,266.0,0
1.1358,107.0,268.0,0
1.1407,-105.0,264.0,0
1.1456,-30.0,262.0,0
1.1505,7.0,256.0,0
1.1557,10.0,254.0,0
1.1606,25.0,250.0,0
1.1656,-46.0,250.0,0
1.1706,12.0,246.0,0
1.1756,110.0,248.0,0
1.1806,-78.0,248.0,0
1.1856,-172.0,248.0,0
1.1905,95.0,250.0,0
1.1956,184.0,250.0,0
1.2006,-30.0,250.0,0
1.2057,-125.0,250.0,0
1.2105,-56.0,248.0,0
1.2155,43.0,246.0,0
1.2207,92.0,246.0,0
1.2263,8.0,244.0,0
1.2306,-40.0,244.0,0
1.2356,-17.0,242.0,0
1.2406,-90.0,242.0,0
1.2457,-25.0,242.0,0
1.2508,229.0,244.0,0
1.2557,105.0,242.0,0
1.2606,-274.0,242.0,0
1.2656,-144.0,240.0,0
1.2706,225.0,238.0,0
1.2758,103.0,236.0,0
1.2806,-179.0,236.0,0
1.2856,-57.0,234.0,0
1.2905,181.0,236.0,0
1.2956,79.0,238.0,0
1.3007,-178.0,238.0,0
1.3061,-120.0,238.0,0
1.3107,121.0,236.0,0
1.3156,84.0,236.0,0
1.3206,-25.0,232.0,0
1.3255,37.0,230.0,0
1.332,-63.0,228.0,0
1.3358,-168.0,230.0,0
1.3408,120.0,230.0,0
1.3456,235.0,232.0,0
1.3506,-148.0,234.0,0
1.3557,-216.0,236.0,0
1.3609,157.0,236.0,0
1.3658,151.0,236.0,0
1.3707,-152.0,236.0,0
1.3756,-95.0,234.0,0
1.3805,125.0,234.0,0
1.3856,68.0,234.0,0
1.3907,-73.0,234.0,0
1.3957,-63.0,236.0,0
1.4007,23.0,236.0,0
1.4056,77.0,236.0,0
1.4105,-8.0,234.0,0
1.4158,-106.0,236.0,0
1.4206,24.0,236.0,0
1.4257,119.0,238.0,0
1.4306,-57.0,238.0,0
1.4356,-88.0,240.0,0
1.4405,87.0,240.0,0
1.4455,44.0,238.0,0
1.4513,-88.0,238.0,0
1.4556,-33.0,238.0,0
1.4605,57.0,238.0,0
1.4655,55.0,238.0,0
1.4707,-21.0,236.0,0
1.4757,-71.0,236.0,0
1.4805,0.0,234.0,0
1.4858,55.0,232.0,0
1.4905,0.0,232.0,0
1.4956,-24.0,228.0,0
1.5008,12.0,228.0,0
1.5058,5.0,224.0,0
1.5106,-9.0,224.0,0
1.5156,28.0,222.0,0
1.5205,-33.0,222.0,0
1.5255,-101.0,222.0,0
1.5305,96.0,218.0,0
1.5364,141.0,220.0,0
1.5408,-151.0,218.0,0
1.5456,-79.0,218.0,0
1.5505,190.0,214.0,0
1.5558,-24.0,214.0,0
1.5607,-187.0,210.0,0
1.5656,76.0,210.0,0
1.5706,129.0,208.0,0
1.5756,-68.0,208.0,0
1.5805,-59.0,208.0,0
1.5855,48.0,210.0,0
1.5906,19.0,208.0,0
1.5957,-30.0,208.0,0
1.6006,7.0,204.0,0
1.6056,0.0,204.0,0
1.6107,-49.0,202.0,0
1.6157,22.0,200.0,0
1.6206,94.0,200.0,0
1.6256,12.0,200.0,0
1.6308,-115.0,200.0,0
1.636,-108.0,200.0,0
1.6405,92.0,202.0,0
1.6461,182.0,202.0,0
1.6507,-35.0,204.0,0
1.6557,-156.0,204.0,0
1.6605,-5.0,204.0,0
1.6656,46.0,204.0,0
1.6706,-20.0,200.0,0
1.6757,59.0,200.0,0
1.6806,90.0,196.0,0
1.6855,-93.0,194.0,0
1.6905,-95.0,192.0,0
1.6955,84.0,190.0,0
1.7009,-11.0,186.0,0
1.706,-111.0,188.0,0
1.7106,125.0,186.0,0
1.7156,190.0,186.0,0
1.7205,-127.0,186.0,0
1.7255,-248.0,186.0,0
1.7311,41.0,184.0,0
1.7356,205.0,184.0,0
1.7406,13.0,184.0,0
1.7455,-61.0,182.0,0
1.7505,18.0,178.0,0
1.7557,-89.0,176.0,0
1.7612,-66.0,172.0,0
1.7657,156.0,172.0,0
1.7706,51.0,170.0,0
1.7755,-139.0,170.0,0
1.7806,13.0,168.0,0
1.7855,77.0,168.0,0
1.7908,-74.0,170.0,0
1.7957,5.0,170.0,0
1.8005,130.0,172.0,0
1.8056,-65.0,172.0,0
1.8106,-191.0,174.0,0
1.8159,38.0,174.0,0
1.8209,196.0,176.0,0
1.8257,61.0,174.0,0
1.8305,-87.0,174.0,0
1.8356,-117.0,172.0,0
1.8413,-58.0,172.0,0
1.8455,69.0,172.0,0
1.8508,129.0,174.0,0
1.8556,8.0,172.0,0
1.8606,-149.0,174.0,0
1.8655,-52.0,174.0,0
1.8706,193.0,176.0,0
1.8756,91.0,178.0,0
1.8805,-228.0,180.0,0
1.8857,-120.0,182.0,0
1.8905,180.0,180.0,0
1.8955,66.0,180.0,0
1.9006,-75.0,176.0,0
1.9055,65.0,176.0,0
1.9105,4.0,172.0,0
1.9156,-151.0,172.0,0
1.9206,-5.0,170.0,0
1.9256,115.0,172.0,0
1.9306,23.0,168.0,0
1.9356,11.0,168.0,0
1.9407,21.0,166.0,0
1.9456,-144.0,166.0,0
1.9506,-155.0,166.0,0
1.9555,178.0,168.0,0
1.9607,283.0,172.0,0
1.9656,-67.0,172.0,0
1.9708,-278.0,176.0,0
1.9756,-108.0,174.0,0
1.9806,132.0,174.0,0
1.9855,225.0,174.0,0
1.9908,11.0,172.0,0
1.9958,-248.0,172.0,0
2.0008,-19.0,170.0,0
2.0056,254.0,172.0,0
2.0105,-73.0,170.0,0
2.0155,-305.0,174.0,0
2.0206,140.0,174.0,0
2.0257,355.0,178.0,0
2.0306,-147.0,180.0,0
2.0356,-345.0,184.0,0
2.0406,128.0,186.0,0
2.0458,304.0,190.0,0
2.0512,-43.0,190.0,0
2.0558,-272.0,192.0,0
2.0605,-154.0,194.0,0
2.0655,211.0,196.0,0
2.0707,355.0,200.0,0
2.0758,-96.0,202.0,0
2.0806,-384.0,206.0,0
2.0857,14.0,206.0,0
2.0905,229.0,208.0,0
2.0955,-54.0,208.0,0
2.1007,-71.0,208.0,0
2.1056,170.0,210.0,0
2.1106,58.0,210.0,0
2.1157,-214.0,212.0,0
2.1206,-134.0,214.0,0
2.1257,126.0,216.0,0
2.1306,121.0,218.0,0
2.1357,-5.0,218.0,0
2.1407,22.0,218.0,0
2.1456,-42.0,218.0,0
2.1505,-165.0,220.0,0
2.1555,51.0,220.0,0
2.1608,199.0,224.0,0
2.1657,-83.0,224.0,0
2.1708,-119.0,224.0,0
2.1756,140.0,224.0,0
2.1806,-22.0,222.0,0
2.1859,-191.0,224.0,0
2.1907,140.0,222.0,0
2.1957,188.0,226.0,0
2.2007,-172.0,224.0,0
2.2055,-95.0,226.0,0
2.2105,133.0,226.0,0
2.2156,-48.0,224.0,0
2.2206,-75.0,226.0,0
2.2256,157.0,226.0,0
2.2306,26.0,226.0,0
2.2355,-195.0,230.0,0
2.2405,-9.0,230.0,0
2.2456,174.0,232.0,0
2.2505,34.0,232.0,0
2.2557,-112.0,234.0,0
2.2607,-64.0,234.0,0
2.2655,15.0,234.0,0
2.2705,37.0,232.0,0
2.2757,74.0,232.0,0
2.2806,57.0,230.0,0
2.2856,-86.0,230.0,0
2.2906,-140.0,230.0,0
2.2955,7.0,228.0,0
2.3007,126.0,230.0,0
2.3055,59.0,230.0,0
2.3107,-45.0,232.0,0
2.3156,-20.0,230.0,0
2.3205,23.0,230.0,0
2.3255,-72.0,230.0,0
2.3306,-120.0,230.0,0
2.3357,80.0,230.0,0
2.3406,240.0,232.0,0
2.3455,29.0,232.0,0
2.3506,-231.0,234.0,0
2.3556,-142.0,232.0,0
2.3607,65.0,232.0,0
2.3657,142.0,230.0,0
2.3706,122.0,232.0,0
2.3757,-43.0,228.0,0
2.3808,-182.0,232.0,0
2.3857,-35.0,230.0,0
2.3909,89.0,232.0,0
2.3963,-9.0,230.0,0
2.4007,21.0,230.0,0
2.4057,128.0,230.0,0
2.4112,-11.0,230.0,0
2.4157,-169.0,230.0,0
2.4207,-73.0,230.0,0
2.4257,96.0,230.0,0
2.4308,75.0,230.0,0
2.4358,-47.0,232.0,0
2.4407,23.0,230.0,0
2.4459,108.0,230.0,0
2.4506,-101.0,230.0,0
2.4556,-182.0,232.0,0
2.4607,106.0,230.0,0
2.4656,121.0,230.0,0
2.4707,-118.0,232.0,0
2.4758,51.0,230.0,0
2.4807,180.0,232.0,0
2.4856,-168.0,234.0,0
2.4906,-198.0,234.0,0
2.4957,142.0,236.0,0
2.5007,72.0,236.0,0
2.5056,-71.0,236.0,0
2.5107,138.0,236.0,0
2.5157,77.0,234.0,0
